Player,Rank,Sets_Won,Games_Won,Aces,DoubleFaults,FirstServes_Won,FirstServes_In,SecondServes_Won,SecondServes_In,BreakPoints_Won,BreakPoints,ReturnPoints_Won,ReturnPoints_Faced,TotalPoints_Won,won_game?,FirstServes_ratio,SecondServes_ratio,BreakPoints_ratio,ReturnPoints_ratio,datetime,year,Tournament,Round_Description,Court_Surface,Total_Serves,Aces%,ServesWon%
Horacio Zeballos,112.0,0.0,8,5.0,3.0,30.0,44.0,15.0,33.0,0.0,0.0,8.0,48.0,53,0,0.6818181818181818,0.45454545454545453,0.0,0.16666666666666666,2016-03-21,2016,Miami,Fourth Round,Hard,77.0,0.06493506493506493,0.5844155844155844
Lucas Pouille,88.0,0.0,1,1.0,3.0,9.0,19.0,9.0,29.0,0.0,0.0,11.0,36.0,29,0,0.47368421052631576,0.3103448275862069,0.0,0.3055555555555556,2016-03-21,2016,Miami,Fourth Round,Hard,48.0,0.020833333333333332,0.375
Richard Gasquet,10.0,1.0,15,6.0,6.0,42.0,56.0,20.0,40.0,3.0,8.0,34.0,96.0,96,0,0.75,0.5,0.375,0.3541666666666667,2016-03-21,2016,Miami,Fourth Round,Hard,96.0,0.0625,0.6458333333333334
Roberto Bautista Agut,18.0,0.0,6,4.0,1.0,25.0,40.0,4.0,13.0,1.0,2.0,25.0,65.0,54,0,0.625,0.3076923076923077,0.5,0.38461538461538464,2016-03-21,2016,Miami,Fourth Round,Hard,53.0,0.07547169811320754,0.5471698113207547
Gael Monfils,16.0,1.0,15,14.0,4.0,41.0,51.0,14.0,40.0,3.0,9.0,45.0,116.0,100,0,0.803921568627451,0.35,0.3333333333333333,0.3879310344827586,2016-03-21,2016,Miami,Quarter-finals,Hard,91.0,0.15384615384615385,0.6043956043956044
Gilles Simon,19.0,1.0,9,3.0,1.0,31.0,51.0,21.0,47.0,2.0,3.0,22.0,68.0,74,0,0.6078431372549019,0.44680851063829785,0.6666666666666666,0.3235294117647059,2016-03-21,2016,Miami,Quarter-finals,Hard,98.0,0.030612244897959183,0.5306122448979592
Milos Raonic,12.0,0.0,10,4.0,3.0,32.0,41.0,19.0,33.0,0.0,5.0,23.0,81.0,74,0,0.7804878048780488,0.5757575757575758,0.0,0.2839506172839506,2016-03-21,2016,Miami,Quarter-finals,Hard,74.0,0.05405405405405406,0.6891891891891891
Tomas Berdych,7.0,0.0,6,0.0,5.0,27.0,42.0,6.0,23.0,1.0,3.0,20.0,61.0,53,0,0.6428571428571429,0.2608695652173913,0.3333333333333333,0.32786885245901637,2016-03-21,2016,Miami,Quarter-finals,Hard,65.0,0.0,0.5076923076923077
David Goffin,15.0,0.0,10,8.0,2.0,33.0,48.0,17.0,33.0,1.0,5.0,25.0,76.0,75,0,0.6875,0.5151515151515151,0.2,0.32894736842105265,2016-03-21,2016,Miami,Semi-finals,Hard,81.0,0.09876543209876543,0.6172839506172839
Nick Kyrgios,26.0,0.0,8,8.0,4.0,29.0,42.0,9.0,22.0,1.0,2.0,14.0,55.0,52,0,0.6904761904761905,0.4090909090909091,0.5,0.2545454545454545,2016-03-21,2016,Miami,Semi-finals,Hard,64.0,0.125,0.59375
Kei Nishikori,6.0,0.0,6,0.0,5.0,18.0,34.0,14.0,32.0,2.0,2.0,12.0,43.0,44,0,0.5294117647058824,0.4375,1.0,0.27906976744186046,2016-03-21,2016,Miami,Finals,Hard,66.0,0.0,0.48484848484848486
Alex Kuznetsov,311.0,1.0,12,5.0,2.0,32.0,53.0,21.0,43.0,3.0,6.0,27.0,81.0,80,0,0.6037735849056604,0.4883720930232558,0.5,0.3333333333333333,2016-07-18,2016,Washington,First Round,Hard,96.0,0.052083333333333336,0.5520833333333334
Austin Krajicek,133.0,0.0,7,12.0,5.0,25.0,30.0,6.0,22.0,1.0,4.0,16.0,62.0,47,0,0.8333333333333334,0.2727272727272727,0.25,0.25806451612903225,2016-07-18,2016,Washington,First Round,Hard,52.0,0.23076923076923078,0.5961538461538461
Benjamin Becker,96.0,0.0,3,4.0,4.0,13.0,20.0,9.0,23.0,0.0,0.0,7.0,39.0,29,0,0.65,0.391304347826087,0.0,0.1794871794871795,2016-07-18,2016,Washington,First Round,Hard,43.0,0.09302325581395349,0.5116279069767442
Denis Kudla,100.0,0.0,5,2.0,2.0,15.0,25.0,7.0,25.0,1.0,1.0,11.0,44.0,33,0,0.6,0.28,1.0,0.25,2016-07-18,2016,Washington,First Round,Hard,50.0,0.04,0.44
Denis Shapovalov,371.0,1.0,16,7.0,5.0,46.0,61.0,18.0,43.0,3.0,7.0,31.0,95.0,95,0,0.7540983606557377,0.4186046511627907,0.42857142857142855,0.3263157894736842,2016-07-18,2016,Washington,First Round,Hard,104.0,0.0673076923076923,0.6153846153846154
Dudi Sela,62.0,0.0,7,0.0,5.0,27.0,37.0,12.0,27.0,0.0,7.0,26.0,74.0,65,0,0.7297297297297297,0.4444444444444444,0.0,0.35135135135135137,2016-07-18,2016,Washington,First Round,Hard,64.0,0.0,0.609375
Ernesto Escobedo,269.0,1.0,13,7.0,3.0,39.0,46.0,18.0,40.0,1.0,7.0,28.0,89.0,85,0,0.8478260869565217,0.45,0.14285714285714285,0.3146067415730337,2016-07-18,2016,Washington,First Round,Hard,86.0,0.08139534883720931,0.6627906976744186
Frances Tiafoe,156.0,0.0,11,8.0,0.0,26.0,47.0,15.0,24.0,3.0,4.0,28.0,76.0,69,0,0.5531914893617021,0.625,0.75,0.3684210526315789,2016-07-18,2016,Washington,First Round,Hard,71.0,0.11267605633802817,0.5774647887323944
Ivan Dodig,75.0,0.0,4,7.0,2.0,11.0,20.0,7.0,22.0,1.0,1.0,9.0,36.0,27,0,0.55,0.3181818181818182,1.0,0.25,2016-07-18,2016,Washington,First Round,Hard,42.0,0.16666666666666666,0.42857142857142855
Reilly Opelka,99.0,1.0,19,18.0,5.0,58.0,71.0,28.0,47.0,0.0,1.0,26.0,113.0,112,0,0.8169014084507042,0.5957446808510638,0.0,0.23008849557522124,2016-07-18,2016,Washington,First Round,Hard,118.0,0.15254237288135594,0.7288135593220338
Sam Groth,154.0,0.0,12,18.0,6.0,40.0,48.0,15.0,29.0,0.0,0.0,22.0,82.0,77,0,0.8333333333333334,0.5172413793103449,0.0,0.2682926829268293,2016-07-18,2016,Washington,First Round,Hard,77.0,0.23376623376623376,0.7142857142857143
Stephane Robert,59.0,0.0,9,4.0,9.0,22.0,29.0,19.0,47.0,1.0,3.0,14.0,55.0,55,0,0.7586206896551724,0.40425531914893614,0.3333333333333333,0.2545454545454545,2016-07-18,2016,Washington,First Round,Hard,76.0,0.05263157894736842,0.5394736842105263
Tim Smyczek,120.0,0.0,6,1.0,1.0,17.0,30.0,16.0,28.0,0.0,2.0,20.0,64.0,53,0,0.5666666666666667,0.5714285714285714,0.0,0.3125,2016-07-18,2016,Washington,First Round,Hard,58.0,0.017241379310344827,0.5689655172413793
Vasek Pospisil,98.0,1.0,14,11.0,6.0,40.0,51.0,18.0,39.0,2.0,4.0,24.0,78.0,82,0,0.7843137254901961,0.46153846153846156,0.5,0.3076923076923077,2016-07-18,2016,Washington,First Round,Hard,90.0,0.12222222222222222,0.6444444444444445
Victor Estrella Burgos,74.0,0.0,5,1.0,2.0,18.0,31.0,10.0,21.0,0.0,0.0,10.0,48.0,38,0,0.5806451612903226,0.47619047619047616,0.0,0.20833333333333334,2016-07-18,2016,Washington,First Round,Hard,52.0,0.019230769230769232,0.5384615384615384
Vincent Millot,147.0,1.0,13,1.0,3.0,36.0,55.0,17.0,39.0,3.0,9.0,31.0,90.0,84,0,0.6545454545454545,0.4358974358974359,0.3333333333333333,0.34444444444444444,2016-07-18,2016,Washington,First Round,Hard,94.0,0.010638297872340425,0.5638297872340425
Adrian Mannarino,55.0,0.0,7,3.0,2.0,23.0,31.0,12.0,23.0,0.0,1.0,15.0,58.0,50,0,0.7419354838709677,0.5217391304347826,0.0,0.25862068965517243,2016-07-18,2016,Washington,Second Round,Hard,54.0,0.05555555555555555,0.6481481481481481
Bjorn Fratangelo,108.0,1.0,15,8.0,6.0,35.0,49.0,33.0,53.0,1.0,3.0,26.0,101.0,94,0,0.7142857142857143,0.6226415094339622,0.3333333333333333,0.25742574257425743,2016-07-18,2016,Washington,Second Round,Hard,102.0,0.0784313725490196,0.6666666666666666
Brian Baker,437.0,0.0,9,6.0,5.0,33.0,40.0,17.0,37.0,0.0,1.0,11.0,57.0,61,0,0.825,0.4594594594594595,0.0,0.19298245614035087,2016-07-18,2016,Washington,Second Round,Hard,77.0,0.07792207792207792,0.6493506493506493
Donald Young,57.0,0.0,9,5.0,4.0,22.0,34.0,20.0,32.0,1.0,3.0,24.0,75.0,66,0,0.6470588235294118,0.625,0.3333333333333333,0.32,2016-07-18,2016,Washington,Second Round,Hard,66.0,0.07575757575757576,0.6363636363636364
Grigor Dimitrov,40.0,0.0,8,3.0,3.0,22.0,34.0,13.0,25.0,2.0,5.0,26.0,68.0,61,0,0.6470588235294118,0.52,0.4,0.38235294117647056,2016-07-18,2016,Washington,Second Round,Hard,59.0,0.05084745762711865,0.5932203389830508
James Duckworth,205.0,0.0,7,8.0,4.0,20.0,28.0,14.0,27.0,0.0,1.0,9.0,50.0,43,0,0.7142857142857143,0.5185185185185185,0.0,0.18,2016-07-18,2016,Washington,Second Round,Hard,55.0,0.14545454545454545,0.6181818181818182
Jared Donaldson,153.0,0.0,5,0.0,5.0,15.0,25.0,14.0,34.0,1.0,2.0,18.0,56.0,47,0,0.6,0.4117647058823529,0.5,0.32142857142857145,2016-07-18,2016,Washington,Second Round,Hard,59.0,0.0,0.4915254237288136
John Millman,65.0,0.0,6,0.0,1.0,21.0,34.0,8.0,12.0,0.0,4.0,14.0,52.0,43,0,0.6176470588235294,0.6666666666666666,0.0,0.2692307692307692,2016-07-18,2016,Washington,Second Round,Hard,46.0,0.0,0.6304347826086957
Jordan Thompson,90.0,1.0,16,7.0,2.0,35.0,46.0,24.0,42.0,4.0,9.0,39.0,101.0,98,0,0.7608695652173914,0.5714285714285714,0.4444444444444444,0.38613861386138615,2016-07-18,2016,Washington,Second Round,Hard,88.0,0.07954545454545454,0.6704545454545454
Kevin Anderson,33.0,1.0,17,20.0,7.0,40.0,45.0,32.0,50.0,1.0,8.0,35.0,111.0,107,0,0.8888888888888888,0.64,0.125,0.3153153153153153,2016-07-18,2016,Washington,Second Round,Hard,95.0,0.21052631578947367,0.7578947368421053
Lukas Lacko,102.0,0.0,10,4.0,4.0,26.0,31.0,19.0,40.0,1.0,2.0,18.0,66.0,63,0,0.8387096774193549,0.475,0.5,0.2727272727272727,2016-07-18,2016,Washington,Second Round,Hard,71.0,0.056338028169014086,0.6338028169014085
Taylor Fritz,67.0,0.0,6,3.0,2.0,22.0,31.0,13.0,30.0,0.0,5.0,19.0,63.0,54,0,0.7096774193548387,0.43333333333333335,0.0,0.30158730158730157,2016-07-18,2016,Washington,Second Round,Hard,61.0,0.04918032786885246,0.5737704918032787
Viktor Troicki,34.0,0.0,10,7.0,5.0,46.0,75.0,22.0,52.0,2.0,6.0,28.0,76.0,96,0,0.6133333333333333,0.4230769230769231,0.3333333333333333,0.3684210526315789,2016-07-18,2016,Washington,Second Round,Hard,127.0,0.05511811023622047,0.5354330708661418
Yen-Hsun Lu,71.0,0.0,5,1.0,6.0,17.0,33.0,16.0,31.0,0.0,0.0,6.0,38.0,39,0,0.5151515151515151,0.5161290322580645,0.0,0.15789473684210525,2016-07-18,2016,Washington,Second Round,Hard,64.0,0.015625,0.515625
Yoshihito Nishioka,93.0,0.0,5,2.0,2.0,20.0,30.0,6.0,18.0,0.0,0.0,14.0,51.0,40,0,0.6666666666666666,0.3333333333333333,0.0,0.27450980392156865,2016-07-18,2016,Washington,Second Round,Hard,48.0,0.041666666666666664,0.5416666666666666
Yuichi Sugita,106.0,0.0,8,1.0,4.0,31.0,45.0,11.0,32.0,1.0,3.0,18.0,58.0,60,0,0.6888888888888889,0.34375,0.3333333333333333,0.3103448275862069,2016-07-18,2016,Washington,Second Round,Hard,77.0,0.012987012987012988,0.5454545454545454
Alexandr Dolgopolov,37.0,0.0,9,1.0,3.0,24.0,36.0,15.0,32.0,2.0,4.0,20.0,61.0,59,0,0.6666666666666666,0.46875,0.5,0.32786885245901637,2016-07-18,2016,Washington,Third Round,Hard,68.0,0.014705882352941176,0.5735294117647058
Bernard Tomic,19.0,0.0,9,7.0,2.0,27.0,35.0,16.0,25.0,0.0,0.0,10.0,59.0,53,0,0.7714285714285715,0.64,0.0,0.1694915254237288,2016-07-18,2016,Washington,Third Round,Hard,60.0,0.11666666666666667,0.7166666666666667
Borna Coric,53.0,0.0,5,4.0,1.0,15.0,24.0,10.0,22.0,0.0,0.0,7.0,39.0,32,0,0.625,0.45454545454545453,0.0,0.1794871794871795,2016-07-18,2016,Washington,Third Round,Hard,46.0,0.08695652173913043,0.5434782608695652
Daniel Evans,82.0,0.0,6,7.0,2.0,26.0,42.0,14.0,28.0,0.0,1.0,14.0,56.0,54,0,0.6190476190476191,0.5,0.0,0.25,2016-07-18,2016,Washington,Third Round,Hard,70.0,0.1,0.5714285714285714
Gilles Muller,36.0,1.0,14,11.0,6.0,38.0,48.0,23.0,39.0,1.0,6.0,26.0,88.0,87,0,0.7916666666666666,0.5897435897435898,0.16666666666666666,0.29545454545454547,2016-07-18,2016,Washington,Third Round,Hard,87.0,0.12643678160919541,0.7011494252873564
Malek Jaziri,63.0,1.0,11,4.0,7.0,39.0,53.0,24.0,56.0,1.0,3.0,24.0,78.0,87,0,0.7358490566037735,0.42857142857142855,0.3333333333333333,0.3076923076923077,2016-07-18,2016,Washington,Third Round,Hard,109.0,0.03669724770642202,0.5779816513761468
Marcos Baghdatis,41.0,0.0,8,10.0,6.0,21.0,29.0,20.0,34.0,0.0,0.0,11.0,56.0,52,0,0.7241379310344828,0.5882352941176471,0.0,0.19642857142857142,2016-07-18,2016,Washington,Third Round,Hard,63.0,0.15873015873015872,0.6507936507936508
Ryan Harrison,158.0,0.0,8,6.0,1.0,26.0,33.0,11.0,21.0,0.0,0.0,12.0,52.0,49,0,0.7878787878787878,0.5238095238095238,0.0,0.23076923076923078,2016-07-18,2016,Washington,Third Round,Hard,54.0,0.1111111111111111,0.6851851851851852
Benoit Paire,24.0,0.0,4,2.0,9.0,10.0,20.0,15.0,34.0,0.0,2.0,11.0,44.0,36,0,0.5,0.4411764705882353,0.0,0.25,2016-07-18,2016,Washington,Quarter-finals,Hard,54.0,0.037037037037037035,0.46296296296296297
Jack Sock,26.0,0.0,12,12.0,2.0,33.0,43.0,25.0,32.0,0.0,4.0,26.0,88.0,84,0,0.7674418604651163,0.78125,0.0,0.29545454545454547,2016-07-18,2016,Washington,Quarter-finals,Hard,75.0,0.16,0.7733333333333333
John Isner,16.0,0.0,12,30.0,1.0,47.0,55.0,19.0,25.0,0.0,6.0,27.0,100.0,93,0,0.8545454545454545,0.76,0.0,0.27,2016-07-18,2016,Washington,Quarter-finals,Hard,80.0,0.375,0.825
Sam Querrey,29.0,1.0,11,6.0,2.0,28.0,37.0,17.0,29.0,1.0,3.0,25.0,78.0,70,0,0.7567567567567568,0.5862068965517241,0.3333333333333333,0.32051282051282054,2016-07-18,2016,Washington,Quarter-finals,Hard,66.0,0.09090909090909091,0.6818181818181818
Alexander Zverev,27.0,0.0,4,3.0,3.0,12.0,19.0,10.0,24.0,0.0,2.0,15.0,50.0,37,0,0.631578947368421,0.4166666666666667,0.0,0.3,2016-07-18,2016,Washington,Semi-finals,Hard,43.0,0.06976744186046512,0.5116279069767442
Steve Johnson,25.0,0.0,8,7.0,0.0,26.0,39.0,17.0,26.0,0.0,5.0,15.0,61.0,58,0,0.6666666666666666,0.6538461538461539,0.0,0.2459016393442623,2016-07-18,2016,Washington,Semi-finals,Hard,65.0,0.1076923076923077,0.6615384615384615
Ivo Karlovic,35.0,1.0,17,28.0,4.0,54.0,64.0,23.0,41.0,2.0,4.0,31.0,106.0,108,0,0.84375,0.5609756097560976,0.5,0.29245283018867924,2016-07-18,2016,Washington,Finals,Hard,105.0,0.26666666666666666,0.7333333333333333
Alejandro Gonzalez,163.0,0.0,10,4.0,1.0,23.0,43.0,16.0,34.0,3.0,3.0,24.0,62.0,63,0,0.5348837209302325,0.47058823529411764,1.0,0.3870967741935484,2016-07-25,2016,Toronto,First Round,Hard,77.0,0.05194805194805195,0.5064935064935064
Alexander Zverev,25.0,0.0,8,3.0,7.0,23.0,36.0,15.0,31.0,1.0,6.0,24.0,71.0,62,0,0.6388888888888888,0.4838709677419355,0.16666666666666666,0.3380281690140845,2016-07-25,2016,Toronto,First Round,Hard,67.0,0.04477611940298507,0.5671641791044776
Alexandr Dolgopolov,38.0,0.0,10,10.0,3.0,34.0,44.0,9.0,27.0,1.0,10.0,31.0,87.0,74,0,0.7727272727272727,0.3333333333333333,0.1,0.3563218390804598,2016-07-25,2016,Toronto,First Round,Hard,71.0,0.14084507042253522,0.6056338028169014
Andrey Kuznetsov,45.0,0.0,4,2.0,4.0,15.0,20.0,8.0,24.0,0.0,0.0,7.0,39.0,30,0,0.75,0.3333333333333333,0.0,0.1794871794871795,2016-07-25,2016,Toronto,First Round,Hard,44.0,0.045454545454545456,0.5227272727272727
Benoit Paire,28.0,0.0,4,6.0,5.0,20.0,26.0,12.0,36.0,0.0,6.0,17.0,55.0,49,0,0.7692307692307693,0.3333333333333333,0.0,0.3090909090909091,2016-07-25,2016,Toronto,First Round,Hard,62.0,0.0967741935483871,0.5161290322580645
Denis Kudla,102.0,0.0,4,0.0,8.0,16.0,27.0,11.0,31.0,1.0,2.0,18.0,51.0,45,0,0.5925925925925926,0.3548387096774194,0.5,0.35294117647058826,2016-07-25,2016,Toronto,First Round,Hard,58.0,0.0,0.46551724137931033
Dmitry Tursunov,433.0,0.0,7,6.0,3.0,28.0,44.0,14.0,29.0,0.0,1.0,15.0,57.0,57,0,0.6363636363636364,0.4827586206896552,0.0,0.2631578947368421,2016-07-25,2016,Toronto,First Round,Hard,73.0,0.0821917808219178,0.5753424657534246
Dudi Sela,60.0,1.0,11,2.0,6.0,27.0,34.0,17.0,34.0,1.0,2.0,16.0,74.0,60,0,0.7941176470588235,0.5,0.5,0.21621621621621623,2016-07-25,2016,Toronto,First Round,Hard,68.0,0.029411764705882353,0.6470588235294118
Emilio Gomez,318.0,1.0,16,8.0,4.0,60.0,77.0,23.0,52.0,1.0,4.0,30.0,108.0,113,0,0.7792207792207793,0.4423076923076923,0.25,0.2777777777777778,2016-07-25,2016,Toronto,First Round,Hard,129.0,0.06201550387596899,0.6434108527131783
Ernests Gulbis,66.0,0.0,6,3.0,3.0,24.0,33.0,6.0,19.0,0.0,3.0,9.0,47.0,39,0,0.7272727272727273,0.3157894736842105,0.0,0.19148936170212766,2016-07-25,2016,Toronto,First Round,Hard,52.0,0.057692307692307696,0.5769230769230769
Federico Delbonis,43.0,0.0,7,4.0,5.0,21.0,26.0,9.0,19.0,0.0,2.0,20.0,63.0,50,0,0.8076923076923077,0.47368421052631576,0.0,0.31746031746031744,2016-07-25,2016,Toronto,First Round,Hard,45.0,0.08888888888888889,0.6666666666666666
Frank Dancevic,234.0,0.0,10,5.0,2.0,28.0,43.0,24.0,43.0,1.0,5.0,14.0,62.0,66,0,0.6511627906976745,0.5581395348837209,0.2,0.22580645161290322,2016-07-25,2016,Toronto,First Round,Hard,86.0,0.05813953488372093,0.6046511627906976
Ivan Dodig,79.0,1.0,13,9.0,5.0,31.0,39.0,22.0,44.0,2.0,5.0,31.0,90.0,84,0,0.7948717948717948,0.5,0.4,0.34444444444444444,2016-07-25,2016,Toronto,First Round,Hard,83.0,0.10843373493975904,0.6385542168674698
Jeremy Chardy,39.0,0.0,6,3.0,3.0,13.0,16.0,12.0,21.0,1.0,1.0,7.0,33.0,32,0,0.8125,0.5714285714285714,1.0,0.21212121212121213,2016-07-25,2016,Toronto,First Round,Hard,37.0,0.08108108108108109,0.6756756756756757
Joao Sousa,36.0,0.0,6,4.0,8.0,20.0,29.0,9.0,29.0,2.0,6.0,23.0,61.0,52,0,0.6896551724137931,0.3103448275862069,0.3333333333333333,0.3770491803278688,2016-07-25,2016,Toronto,First Round,Hard,58.0,0.06896551724137931,0.5
John Millman,67.0,0.0,7,1.0,2.0,24.0,36.0,10.0,20.0,1.0,2.0,16.0,48.0,50,0,0.6666666666666666,0.5,0.5,0.3333333333333333,2016-07-25,2016,Toronto,First Round,Hard,56.0,0.017857142857142856,0.6071428571428571
Kyle Edmund,84.0,1.0,11,9.0,3.0,36.0,50.0,13.0,30.0,2.0,3.0,28.0,82.0,77,0,0.72,0.43333333333333335,0.6666666666666666,0.34146341463414637,2016-07-25,2016,Toronto,First Round,Hard,80.0,0.1125,0.6125
Nick Kyrgios,19.0,1.0,15,13.0,18.0,48.0,62.0,17.0,42.0,2.0,10.0,32.0,99.0,97,0,0.7741935483870968,0.40476190476190477,0.2,0.32323232323232326,2016-07-25,2016,Toronto,First Round,Hard,104.0,0.125,0.625
Stephane Robert,58.0,0.0,9,5.0,3.0,26.0,44.0,15.0,31.0,3.0,10.0,37.0,86.0,78,0,0.5909090909090909,0.4838709677419355,0.3,0.43023255813953487,2016-07-25,2016,Toronto,First Round,Hard,75.0,0.06666666666666667,0.5466666666666666
Steve Johnson,21.0,0.0,8,7.0,3.0,29.0,39.0,7.0,24.0,1.0,6.0,20.0,64.0,56,0,0.7435897435897436,0.2916666666666667,0.16666666666666666,0.3125,2016-07-25,2016,Toronto,First Round,Hard,63.0,0.1111111111111111,0.5714285714285714
Taylor Fritz,63.0,1.0,15,7.0,7.0,48.0,56.0,29.0,59.0,0.0,2.0,23.0,104.0,100,0,0.8571428571428571,0.4915254237288136,0.0,0.22115384615384615,2016-07-25,2016,Toronto,First Round,Hard,115.0,0.06086956521739131,0.6695652173913044
Tim Smyczek,119.0,1.0,9,4.0,4.0,33.0,45.0,10.0,29.0,2.0,7.0,22.0,72.0,65,0,0.7333333333333333,0.3448275862068966,0.2857142857142857,0.3055555555555556,2016-07-25,2016,Toronto,First Round,Hard,74.0,0.05405405405405406,0.581081081081081
Viktor Troicki,35.0,0.0,9,5.0,3.0,28.0,36.0,8.0,18.0,1.0,2.0,18.0,63.0,54,0,0.7777777777777778,0.4444444444444444,0.5,0.2857142857142857,2016-07-25,2016,Toronto,First Round,Hard,54.0,0.09259259259259259,0.6666666666666666
Yuichi Sugita,107.0,1.0,17,8.0,5.0,46.0,67.0,21.0,47.0,5.0,7.0,40.0,103.0,107,0,0.6865671641791045,0.44680851063829785,0.7142857142857143,0.3883495145631068,2016-07-25,2016,Toronto,First Round,Hard,114.0,0.07017543859649122,0.5877192982456141
Borna Coric,53.0,1.0,11,9.0,3.0,27.0,38.0,21.0,36.0,1.0,2.0,21.0,82.0,69,0,0.7105263157894737,0.5833333333333334,0.5,0.25609756097560976,2016-07-25,2016,Toronto,Second Round,Hard,74.0,0.12162162162162163,0.6486486486486487
Denis Shapovalov,370.0,0.0,7,1.0,4.0,24.0,36.0,11.0,23.0,1.0,3.0,18.0,59.0,53,0,0.6666666666666666,0.4782608695652174,0.3333333333333333,0.3050847457627119,2016-07-25,2016,Toronto,Second Round,Hard,59.0,0.01694915254237288,0.5932203389830508
Dennis Novikov,131.0,0.0,9,2.0,3.0,22.0,33.0,12.0,30.0,3.0,7.0,24.0,61.0,58,0,0.6666666666666666,0.4,0.42857142857142855,0.39344262295081966,2016-07-25,2016,Toronto,Second Round,Hard,63.0,0.031746031746031744,0.5396825396825397
Dominic Thiem,9.0,0.0,1,1.0,2.0,6.0,9.0,2.0,7.0,0.0,0.0,2.0,14.0,10,0,0.6666666666666666,0.2857142857142857,0.0,0.14285714285714285,2016-07-25,2016,Toronto,Second Round,Hard,16.0,0.0625,0.5
Donald Young,57.0,0.0,7,7.0,3.0,21.0,31.0,16.0,30.0,0.0,0.0,9.0,46.0,46,0,0.6774193548387096,0.5333333333333333,0.0,0.1956521739130435,2016-07-25,2016,Toronto,Second Round,Hard,61.0,0.11475409836065574,0.6065573770491803
Fabio Fognini,33.0,1.0,12,5.0,7.0,31.0,44.0,19.0,54.0,5.0,11.0,38.0,88.0,88,0,0.7045454545454546,0.35185185185185186,0.45454545454545453,0.4318181818181818,2016-07-25,2016,Toronto,Second Round,Hard,98.0,0.05102040816326531,0.5102040816326531
Gilles Muller,37.0,0.0,11,11.0,3.0,33.0,47.0,12.0,30.0,2.0,3.0,18.0,66.0,63,0,0.7021276595744681,0.4,0.6666666666666666,0.2727272727272727,2016-07-25,2016,Toronto,Second Round,Hard,77.0,0.14285714285714285,0.5844155844155844
John Isner,16.0,1.0,17,25.0,2.0,56.0,61.0,20.0,33.0,0.0,4.0,30.0,112.0,106,0,0.9180327868852459,0.6060606060606061,0.0,0.26785714285714285,2016-07-25,2016,Toronto,Second Round,Hard,94.0,0.26595744680851063,0.8085106382978723
Lucas Pouille,23.0,0.0,10,5.0,5.0,24.0,36.0,18.0,42.0,3.0,4.0,34.0,81.0,76,0,0.6666666666666666,0.42857142857142855,0.75,0.41975308641975306,2016-07-25,2016,Toronto,Second Round,Hard,78.0,0.0641025641025641,0.5384615384615384
Marin Cilic,12.0,0.0,10,3.0,3.0,25.0,33.0,21.0,31.0,0.0,0.0,12.0,60.0,58,0,0.7575757575757576,0.6774193548387096,0.0,0.2,2016-07-25,2016,Toronto,Second Round,Hard,64.0,0.046875,0.71875
Mikhail Youzhny,61.0,0.0,12,2.0,2.0,33.0,47.0,23.0,43.0,2.0,6.0,26.0,85.0,82,0,0.7021276595744681,0.5348837209302325,0.3333333333333333,0.3058823529411765,2016-07-25,2016,Toronto,Second Round,Hard,90.0,0.022222222222222223,0.6222222222222222
Peter Polansky,247.0,0.0,10,2.0,5.0,18.0,35.0,21.0,36.0,3.0,4.0,21.0,59.0,60,0,0.5142857142857142,0.5833333333333334,0.75,0.3559322033898305,2016-07-25,2016,Toronto,Second Round,Hard,71.0,0.028169014084507043,0.5492957746478874
Sam Querrey,29.0,0.0,5,3.0,3.0,18.0,27.0,9.0,18.0,0.0,2.0,10.0,37.0,37,0,0.6666666666666666,0.5,0.0,0.2702702702702703,2016-07-25,2016,Toronto,Second Round,Hard,45.0,0.06666666666666667,0.6
Steven Diez,192.0,0.0,9,2.0,6.0,28.0,42.0,17.0,33.0,1.0,3.0,23.0,73.0,68,0,0.6666666666666666,0.5151515151515151,0.3333333333333333,0.3150684931506849,2016-07-25,2016,Toronto,Second Round,Hard,75.0,0.02666666666666667,0.6
Vasek Pospisil,101.0,0.0,6,7.0,3.0,23.0,32.0,15.0,34.0,0.0,0.0,12.0,53.0,50,0,0.71875,0.4411764705882353,0.0,0.22641509433962265,2016-07-25,2016,Toronto,Second Round,Hard,66.0,0.10606060606060606,0.5757575757575758
Yen-Hsun Lu,70.0,0.0,6,2.0,1.0,20.0,33.0,9.0,21.0,0.0,1.0,11.0,49.0,40,0,0.6060606060606061,0.42857142857142855,0.0,0.22448979591836735,2016-07-25,2016,Toronto,Second Round,Hard,54.0,0.037037037037037035,0.5370370370370371
Bernard Tomic,22.0,1.0,13,10.0,0.0,46.0,65.0,12.0,25.0,1.0,9.0,26.0,92.0,84,0,0.7076923076923077,0.48,0.1111111111111111,0.2826086956521739,2016-07-25,2016,Toronto,Third Round,Hard,90.0,0.1111111111111111,0.6444444444444445
David Goffin,11.0,1.0,16,3.0,4.0,39.0,54.0,17.0,39.0,5.0,9.0,44.0,104.0,100,0,0.7222222222222222,0.4358974358974359,0.5555555555555556,0.4230769230769231,2016-07-25,2016,Toronto,Third Round,Hard,93.0,0.03225806451612903,0.6021505376344086
