Player1,Player2,Rank_diff,Sets_Won_diff,Games_Won_diff,Aces_diff,DoubleFaults_diff,FirstServes_Won_diff,FirstServes_In_diff,SecondServes_Won_diff,SecondServes_In_diff,BreakPoints_Won_diff,BreakPoints_diff,ReturnPoints_Won_diff,ReturnPoints_Faced_diff,TotalPoints_Won_diff,FirstServes_ratio_diff,SecondServes_ratio_diff,BreakPoints_ratio_diff,ReturnPoints_ratio_diff,Court_Surface,Round_Description,datetime,year,month,day,Round_Description_clean,Player1_Rank,Player2_Rank,Player1_Rank_Grouped,Player2_Rank_Grouped,Player1Win
Lukas Lacko,Maximo Gonzalez,-30.0,1,6,2.0,1.0,9,-2,1,2,3.0,7.0,10.0,0.0,20,0.2052821128451381,-0.0023809523809523725,0.05128205128205132,0.12658227848101267,Hard,Qualifying,2017-01-16,2017,1,16,Qualifying,121.0,151.0,"(100.0, 125.0]","(150.0, 175.0]",1
Miljan Zekic,Di Wu,47.0,-2,-6,3.0,1.0,-1,7,-6,-3,-3.0,-3.0,-11.0,-4.0,-18,-0.24294670846394983,-0.19090909090909086,-0.30000000000000004,-0.19399249061326657,Hard,Qualifying,2017-01-16,2017,1,16,Qualifying,203.0,156.0,"(200.0, 225.0]","(150.0, 175.0]",0
Peter Polansky,Mirza Basic,-48.0,2,5,1.0,-1.0,-5,-7,5,-8,3.0,7.0,15.0,15.0,15,0.005446623093681824,0.419103313840156,-0.5,0.18709907341411258,Hard,Qualifying,2017-01-16,2017,1,16,Qualifying,132.0,180.0,"(125.0, 150.0]","(175.0, 200.0]",1
Mitchell Krueger,Reilly Opelka,9.0,-2,-4,-15.0,-2.0,-2,-4,-11,-11,-1.0,-0.0,2.0,15.0,-11,0.02085940759282434,-0.2528735632183908,-0.25,-0.041346153846153866,Hard,Qualifying,2017-01-16,2017,1,16,Qualifying,217.0,208.0,"(200.0, 225.0]","(200.0, 225.0]",0
Mohamed Safwat,Tim Smyczek,60.0,-2,-5,1.0,-0.0,-11,-16,6,17,-3.0,-2.0,-6.0,-1.0,-11,0.04578754578754585,-0.13505747126436785,-0.75,-0.10404040404040404,Hard,Qualifying,2017-01-16,2017,1,16,Qualifying,196.0,136.0,"(175.0, 200.0]","(125.0, 150.0]",0
Yuki Bhambri,Pedja Krstin,163.0,2,5,4.0,-3.0,5,9,6,-1,2.0,1.0,3.0,-8.0,14,-0.056261343012704246,0.32142857142857145,0.5,0.10137931034482756,Hard,Qualifying,2017-01-16,2017,1,16,Qualifying,378.0,215.0,"(375.0, 400.0]","(200.0, 225.0]",1
Peter Gojowczyk,Marco Trungelliti,6.0,-1,-5,-1.0,2.0,-10,-13,-2,2,-2.0,-3.0,-1.0,11.0,-13,-0.2982456140350877,-0.325,-0.4,-0.31712962962962965,Hard,Qualifying,2017-01-16,2017,1,16,Qualifying,153.0,147.0,"(150.0, 175.0]","(125.0, 150.0]",0
Roberto Carballes Baena,Noah Rubin,-57.0,-1,-3,-3.0,-0.0,-9,-11,-1,-6,-1.0,4.0,7.0,17.0,-3,-0.04779806659505903,0.02065217391304347,-0.30000000000000004,-0.02267206477732786,Hard,Qualifying,2017-01-16,2017,1,16,Qualifying,143.0,200.0,"(125.0, 150.0]","(175.0, 200.0]",0
Bjorn Fratangelo,Stefanos Tsitsipas,-93.0,1,6,-3.0,-1.0,-2,-6,2,-15,3.0,5.0,21.0,21.0,21,0.05760869565217397,0.3020637898686679,0.09999999999999998,0.17920585161964475,Hard,Qualifying,2017-01-16,2017,1,16,Qualifying,113.0,206.0,"(100.0, 125.0]","(200.0, 225.0]",1
Taro Daniel,Jurgen Melzer,-176.0,-2,-7,2.0,3.0,-2,5,-1,4,-4.0,-3.0,-12.0,-9.0,-15,-0.15540540540540537,-0.1375,-0.5,-0.15460526315789475,Hard,Qualifying,2017-01-16,2017,1,16,Qualifying,124.0,300.0,"(100.0, 125.0]","(275.0, 300.0]",0
Ernesto Escobedo,Tatsuma Ito,-41.0,2,8,-2.0,-1.0,4,-2,5,1,4.0,5.0,10.0,1.0,19,0.18095238095238098,0.2875,-0.16666666666666663,0.2156565656565656,Hard,Qualifying,2017-01-16,2017,1,16,Qualifying,131.0,172.0,"(125.0, 150.0]","(150.0, 175.0]",1
Blake Mott,Tobias Kamke,161.0,2,6,6.0,0.0,11,2,-7,-10,3.0,2.0,12.0,8.0,16,0.2571032571032571,-0.1111111111111111,0.2698412698412699,0.13927125506072874,Hard,Qualifying,2017-01-16,2017,1,16,Qualifying,287.0,126.0,"(275.0, 300.0]","(125.0, 150.0]",1
Hiroki Moriya,Uladzimir Ignatik,-11.0,1,5,-6.0,1.0,6,10,8,9,2.0,3.0,-5.0,-19.0,9,-0.017080745341614856,0.08333333333333337,0.1076923076923077,0.026201400627867688,Hard,Qualifying,2017-01-16,2017,1,16,Qualifying,181.0,192.0,"(175.0, 200.0]","(175.0, 200.0]",1
James McGee,Vincent Millot,65.0,2,6,4.0,2.0,10,4,-7,-11,3.0,8.0,10.0,7.0,13,0.2431372549019608,-0.051150895140664954,-0.2121212121212121,0.11211622807017546,Hard,Qualifying,2017-01-16,2017,1,16,Qualifying,205.0,140.0,"(200.0, 225.0]","(125.0, 150.0]",1
Frances Tiafoe,Yannik Reuter,-101.0,2,8,3.0,-1.0,14,7,-1,-3,4.0,5.0,9.0,-4.0,22,0.35,0.01672240802675584,0.3055555555555556,0.2049910873440285,Hard,Qualifying,2017-01-16,2017,1,16,Qualifying,108.0,209.0,"(100.0, 125.0]","(200.0, 225.0]",1
Yasutaka Uchiyama,Jan Satral,76.0,-1,2,3.0,-0.0,4,-2,-4,-8,1.0,9.0,10.0,10.0,10,0.07960808328230251,-0.007619047619047636,-0.2692307692307692,0.05658551113096566,Hard,Qualifying,2017-01-16,2017,1,16,Qualifying,240.0,164.0,"(225.0, 250.0]","(150.0, 175.0]",0
Yuichi Sugita,Andrey Rublev,-40.0,-2,-3,-6.0,-4.0,0,19,2,-7,-1.0,-3.0,-10.0,-12.0,-8,-0.2548780487804878,0.20869565217391306,0.07142857142857145,-0.06753775666044459,Hard,Qualifying,2017-01-16,2017,1,16,Qualifying,112.0,152.0,"(100.0, 125.0]","(150.0, 175.0]",0
Andre Ghem,Yaoki Ishii,-11.0,1,4,1.0,2.0,9,6,0,-2,2.0,2.0,5.0,-4.0,14,0.1206521739130435,0.03831417624521072,0.12698412698412703,0.09311097875719676,Hard,Qualifying,2017-01-16,2017,1,16,Qualifying,218.0,229.0,"(200.0, 225.0]","(225.0, 250.0]",1
Thomas Fabbiano,Andre Ghem,-77.0,2,3,-3.0,4.0,1,-7,-2,-2,1.0,3.0,8.0,9.0,7,0.13109756097560976,-0.03323558162267842,-0.028571428571428525,0.05709876543209874,Hard,Qualifying,2017-01-16,2017,1,16,Qualifying,141.0,218.0,"(125.0, 150.0]","(200.0, 225.0]",1
Casper Ruud,Reilly Opelka,18.0,-2,-4,-14.0,1.0,7,15,-9,0,-2.0,-7.0,-17.0,-15.0,-19,-0.12878787878787878,-0.4090909090909091,-0.2857142857142857,-0.2155844155844156,Hard,Qualifying,2017-01-16,2017,1,16,Qualifying,226.0,208.0,"(225.0, 250.0]","(200.0, 225.0]",0
Denis Kudla,Lukas Lacko,8.0,-2,-8,-3.0,-1.0,-8,-3,-5,-6,-4.0,-6.0,-4.0,9.0,-17,-0.16239316239316237,-0.1214285714285715,-0.4,-0.14101694915254237,Hard,Qualifying,2017-01-16,2017,1,16,Qualifying,129.0,121.0,"(125.0, 150.0]","(100.0, 125.0]",0
Di Wu,Ivan Dodig,-14.0,-2,-7,-5.0,3.0,-2,8,7,19,-4.0,-11.0,-22.0,-27.0,-17,-0.2025129342202513,0.019607843137254943,0.5384615384615384,-0.16583333333333333,Hard,Qualifying,2017-01-16,2017,1,16,Qualifying,156.0,170.0,"(150.0, 175.0]","(150.0, 175.0]",0
Duckhee Lee,Alexander Bublik,-59.0,-1,-2,-11.0,-1.0,10,19,9,24,-1.0,-12.0,-24.0,-43.0,-5,-0.032811820947414194,-0.015212981744421872,0.3984962406015038,-0.040480708412397204,Hard,Qualifying,2017-01-16,2017,1,16,Qualifying,148.0,207.0,"(125.0, 150.0]","(200.0, 225.0]",0
Noah Rubin,Evgeny Donskoy,75.0,2,6,0.0,-1.0,-2,-12,3,-6,3.0,8.0,19.0,18.0,20,0.21837837837837837,0.2698412698412699,0.375,0.23573369565217392,Hard,Qualifying,2017-01-16,2017,1,16,Qualifying,200.0,125.0,"(175.0, 200.0]","(100.0, 125.0]",1
Hiroki Moriya,Bjorn Fratangelo,68.0,-1,-2,-5.0,1.0,-3,-10,-7,-11,-1.0,3.0,11.0,21.0,1,0.05435897435897441,-0.011111111111111183,-0.35714285714285715,0.0381381381381381,Hard,Qualifying,2017-01-16,2017,1,16,Qualifying,181.0,113.0,"(175.0, 200.0]","(100.0, 125.0]",0
James McGee,Blake Mott,-82.0,-1,-1,1.0,1.0,-3,-8,-7,-5,-0.0,5.0,3.0,13.0,-7,0.029032258064516148,-0.10771113831089357,-0.24038461538461536,-0.022920353982300856,Hard,Qualifying,2017-01-16,2017,1,16,Qualifying,205.0,287.0,"(200.0, 225.0]","(275.0, 300.0]",0
Luca Vanni,Jan Satral,-7.0,1,2,7.0,-4.0,-5,-11,-8,-22,1.0,14.0,20.0,33.0,7,0.04529914529914525,0.1132832080200501,-0.375,0.0818751151224903,Hard,Qualifying,2017-01-16,2017,1,16,Qualifying,157.0,164.0,"(150.0, 175.0]","(150.0, 175.0]",1
John-Patrick Smith,Radek Stepanek,125.0,-2,-6,7.0,-4.0,-10,-13,-6,-9,-3.0,-2.0,6.0,22.0,-10,-0.04583333333333339,-0.06521739130434778,-0.30158730158730157,-0.048289738430583484,Hard,Qualifying,2017-01-16,2017,1,16,Qualifying,227.0,102.0,"(225.0, 250.0]","(100.0, 125.0]",0
Julien Benneteau,Alex Bolt,-395.0,-2,-5,-13.0,-0.0,-11,-13,-1,-5,-2.0,-1.0,6.0,18.0,-6,-0.013953488372092981,0.06521739130434778,-0.4,0.007972362476747263,Hard,Qualifying,2017-01-16,2017,1,16,Qualifying,137.0,532.0,"(125.0, 150.0]","(525.0, 550.0]",0
Go Soeda,Marco Trungelliti,-8.0,1,3,-4.0,-1.0,7,8,-12,-23,1.0,-2.0,10.0,15.0,5,0.03722943722943728,-0.029868578255675016,0.10588235294117648,0.031719695490923294,Hard,Qualifying,2017-01-16,2017,1,16,Qualifying,139.0,147.0,"(125.0, 150.0]","(125.0, 150.0]",1
Andrey Rublev,Peter Polansky,20.0,1,3,-4.0,3.0,0,-7,-4,-10,2.0,6.0,13.0,17.0,9,0.08075288403157255,0.038690476190476164,0.0,0.0686385188530142,Hard,Qualifying,2017-01-16,2017,1,16,Qualifying,152.0,132.0,"(150.0, 175.0]","(125.0, 150.0]",1
Jurgen Melzer,Rajeev Ram,170.0,1,4,-3.0,-1.0,6,3,-2,-6,2.0,-1.0,7.0,3.0,11,0.06698699830412658,0.050000000000000044,0.43333333333333335,0.07142857142857145,Hard,Qualifying,2017-01-16,2017,1,16,Qualifying,300.0,130.0,"(275.0, 300.0]","(125.0, 150.0]",1
Frances Tiafoe,Tim Smyczek,-28.0,1,5,1.0,-3.0,2,-1,-3,-13,3.0,4.0,13.0,14.0,12,0.05673758865248235,0.11759259259259258,0.16666666666666669,0.09613022113022113,Hard,Qualifying,2017-01-16,2017,1,16,Qualifying,108.0,136.0,"(100.0, 125.0]","(125.0, 150.0]",1
Yuki Bhambri,Ernesto Escobedo,247.0,-1,-5,-2.0,6.0,8,12,-13,-11,-3.0,-1.0,-6.0,-1.0,-11,-0.006451612903225712,-0.18823529411764706,-0.380952380952381,-0.058881578947368396,Hard,Qualifying,2017-01-16,2017,1,16,Qualifying,378.0,131.0,"(375.0, 400.0]","(125.0, 150.0]",0
Adam Pavlasek,Andrew Whittington,-108.0,-2,-7,1.0,-7.0,-2,1,-10,-6,-4.0,-2.0,-7.0,5.0,-19,-0.04172494172494168,-0.16294758692267775,-0.38095238095238093,-0.08085781041388518,Hard,First Round,2017-01-16,2017,1,16,First Round,86.0,194.0,"(75.0, 100.0]","(175.0, 200.0]",0
Karen Khachanov,Adrian Mannarino,-9.0,2,3,24.0,3.0,1,-15,-4,-1,2.0,4.0,13.0,16.0,10,0.15413533834586468,-0.06862745098039214,0.13333333333333333,0.06025039123630671,Hard,First Round,2017-01-16,2017,1,16,First Round,52.0,61.0,"(50.0, 75.0]","(50.0, 75.0]",1
Albert Ramos-Vinolas,Lukas Lacko,-95.0,-1,0,4.0,7.0,-1,0,2,11,-0.0,1.0,-10.0,-11.0,-9,-0.011627906976744207,-0.06324786324786325,-0.03030303030303033,-0.04228949858088932,Hard,First Round,2017-01-16,2017,1,16,First Round,26.0,121.0,"(25.0, 50.0]","(100.0, 125.0]",0
Yoshihito Nishioka,Alex Bolt,-433.0,2,3,-18.0,-1.0,-4,-5,6,2,2.0,3.0,5.0,3.0,7,-0.007877280265339959,0.10688405797101447,0.07142857142857145,0.0328666175386883,Hard,First Round,2017-01-16,2017,1,16,First Round,99.0,532.0,"(75.0, 100.0]","(525.0, 550.0]",1
Victor Estrella Burgos,Aljaz Bedene,-6.0,2,0,-6.0,-2.0,12,26,-11,-18,-1.0,-5.0,-7.0,-8.0,-6,-0.06226650062266503,-0.04545454545454547,0.09999999999999998,-0.02698782698782698,Hard,First Round,2017-01-16,2017,1,16,First Round,103.0,109.0,"(100.0, 125.0]","(100.0, 125.0]",1
Kei Nishikori,Andrey Kuznetsov,-40.0,1,8,6.0,-4.0,15,20,7,-4,4.0,0.0,6.0,-16.0,28,0.017006802721088454,0.14479166666666665,0.3333333333333333,0.08290247816009988,Hard,First Round,2017-01-16,2017,1,16,First Round,5.0,45.0,"(0.0, 25.0]","(25.0, 50.0]",1
Bjorn Fratangelo,Noah Rubin,-87.0,-1,-6,-6.0,2.0,8,18,-10,-4,-3.0,-4.0,-16.0,-14.0,-18,-0.048252279635258355,-0.1309872922776149,-0.0714285714285714,-0.06228448275862064,Hard,First Round,2017-01-16,2017,1,16,First Round,113.0,200.0,"(100.0, 125.0]","(175.0, 200.0]",0
Richard Gasquet,Blake Mott,-269.0,3,8,-5.0,-2.0,7,4,5,0,4.0,7.0,8.0,-4.0,20,0.08432807085098182,0.1724137931034483,-0.375,0.11757348342714197,Hard,First Round,2017-01-16,2017,1,16,First Round,18.0,287.0,"(0.0, 25.0]","(275.0, 300.0]",1
Borna Coric,Alexandr Dolgopolov,-10.0,-2,-3,-1.0,-2.0,-2,5,-3,-3,-1.0,-2.0,-7.0,-2.0,-12,-0.07333333333333336,-0.027290448343079976,-0.03030303030303033,-0.04715061058344644,Hard,First Round,2017-01-16,2017,1,16,First Round,59.0,69.0,"(50.0, 75.0]","(50.0, 75.0]",0
Grigor Dimitrov,Christopher O'Connell,-216.0,3,7,9.0,-1.0,2,-17,-2,-12,3.0,13.0,29.0,29.0,29,0.2912234042553191,0.11764705882352944,0.23076923076923078,0.21806958473625143,Hard,First Round,2017-01-16,2017,1,16,First Round,15.0,231.0,"(0.0, 25.0]","(225.0, 250.0]",1
Viktor Troicki,Damir Dzumhur,-43.0,1,-1,13.0,-6.0,0,-1,-6,-19,-1.0,4.0,14.0,20.0,8,0.009018987341772089,0.0761183261183262,-0.2121212121212121,0.05128205128205132,Hard,First Round,2017-01-16,2017,1,16,First Round,35.0,78.0,"(25.0, 50.0]","(75.0, 100.0]",1
Ernesto Escobedo,Daniil Medvedev,68.0,2,6,-3.0,-6.0,-9,-11,6,-2,3.0,6.0,10.0,13.0,7,-0.007446016381236098,0.13029100529100524,0.16363636363636364,0.046448087431693985,Hard,First Round,2017-01-16,2017,1,16,First Round,131.0,63.0,"(125.0, 150.0]","(50.0, 75.0]",1
Radek Stepanek,Dmitry Tursunov,-303.0,3,8,10.0,-1.0,12,6,8,6,3.0,4.0,8.0,-12.0,28,0.12446120689655171,0.15172413793103445,0.375,0.12957157784743994,Hard,First Round,2017-01-16,2017,1,16,First Round,102.0,405.0,"(100.0, 125.0]","(400.0, 425.0]",1
Milos Raonic,Dustin Brown,-63.0,3,9,15.0,-2.0,7,-5,-2,-9,4.0,7.0,19.0,14.0,24,0.20181818181818179,0.09437386569872963,0.4,0.1661902817476521,Hard,First Round,2017-01-16,2017,1,16,First Round,3.0,66.0,"(0.0, 25.0]","(50.0, 75.0]",1
Facundo Bagnis,Daniel Evans,14.0,-3,-9,-3.0,1.0,-10,-3,-3,9,-4.0,-8.0,-19.0,-6.0,-32,-0.150188679245283,-0.19090909090909086,-0.4,-0.1854448742746615,Hard,First Round,2017-01-16,2017,1,16,First Round,65.0,51.0,"(50.0, 75.0]","(50.0, 75.0]",0
Federico Delbonis,Steve Johnson,14.0,-3,-7,-15.0,4.0,-3,6,-8,0,-3.0,-4.0,-17.0,-6.0,-28,-0.1751305173232084,-0.22222222222222215,-0.5,-0.18570364854802682,Hard,First Round,2017-01-16,2017,1,16,First Round,44.0,30.0,"(25.0, 50.0]","(25.0, 50.0]",0
Feliciano Lopez,Fabio Fognini,-19.0,-3,-7,8.0,5.0,10,28,1,24,-4.0,-26.0,-41.0,-52.0,-30,-0.20766459220438915,-0.21816638370118846,0.7857142857142857,-0.2117330362944398,Hard,First Round,2017-01-16,2017,1,16,First Round,29.0,48.0,"(25.0, 50.0]","(25.0, 50.0]",0
Novak Djokovic,Fernando Verdasco,-38.0,3,10,-3.0,-3.0,11,3,-2,-15,4.0,11.0,21.0,12.0,30,0.1586206896551724,0.10784313725490197,-0.025000000000000022,0.1595744680851064,Hard,First Round,2017-01-16,2017,1,16,First Round,2.0,40.0,"(0.0, 25.0]","(25.0, 50.0]",1
Florian Mayer,Rafael Nadal,40.0,-3,-7,1.0,1.0,0,13,3,13,-3.0,-12.0,-23.0,-26.0,-20,-0.1523727844482562,-0.21497584541062797,-0.25,-0.1718266253869969,Hard,First Round,2017-01-16,2017,1,16,First Round,49.0,9.0,"(25.0, 50.0]","(0.0, 25.0]",0
Nick Kyrgios,Gastao Elias,-64.0,3,13,4.0,0.0,10,3,8,-6,6.0,11.0,21.0,3.0,39,0.22257551669316378,0.38383838383838387,0.5454545454545454,0.3043376865671642,Hard,First Round,2017-01-16,2017,1,16,First Round,13.0,77.0,"(0.0, 25.0]","(75.0, 100.0]",1
Alex de Minaur,Gerald Melzer,214.0,1,3,8.0,1.0,0,-9,9,19,0.0,1.0,-1.0,-10.0,8,0.0580357142857143,-0.001895991332611091,-0.01842105263157895,0.019565963614172954,Hard,First Round,2017-01-16,2017,1,16,First Round,301.0,87.0,"(300.0, 325.0]","(75.0, 100.0]",1
Malek Jaziri,Go Soeda,-83.0,3,8,2.0,2.0,-6,-18,7,-4,4.0,10.0,23.0,22.0,24,0.1778975741239892,0.19979296066252594,-0.07142857142857145,0.16305916305916307,Hard,First Round,2017-01-16,2017,1,16,First Round,56.0,139.0,"(50.0, 75.0]","(125.0, 150.0]",1
Roberto Bautista Agut,Guido Pella,-67.0,3,13,2.0,-4.0,14,-2,4,-5,6.0,11.0,25.0,7.0,43,0.39868421052631586,0.24915824915824913,0.5,0.35398009950248754,Hard,First Round,2017-01-16,2017,1,16,First Round,14.0,81.0,"(0.0, 25.0]","(75.0, 100.0]",1
Guillermo Garcia-Lopez,Mischa Zverev,24.0,-3,-6,-5.0,2.0,-15,-16,7,15,-3.0,-3.0,-7.0,1.0,-15,-0.06426032266885429,0.004908835904628317,-0.17045454545454541,-0.07434343434343438,Hard,First Round,2017-01-16,2017,1,16,First Round,74.0,50.0,"(50.0, 75.0]","(25.0, 50.0]",0
Ivo Karlovic,Horacio Zeballos,-47.0,0,2,42.0,3.0,2,-12,-5,-12,3.0,5.0,21.0,24.0,18,0.08477443609022561,0.02626913779210316,0.19444444444444442,0.06863968621857727,Hard,First Round,2017-01-16,2017,1,16,First Round,21.0,68.0,"(0.0, 25.0]","(50.0, 75.0]",1
Illya Marchenko,Andy Murray,94.0,-3,-7,-4.0,2.0,-10,-1,-6,-12,-3.0,-3.0,-3.0,13.0,-19,-0.17295597484276737,-0.017991004497751095,-0.15000000000000002,-0.07954545454545453,Hard,First Round,2017-01-16,2017,1,16,First Round,95.0,1.0,"(75.0, 100.0]","(0.0, 25.0]",0
Ivan Dodig,Denis Istomin,53.0,-2,-6,-7.0,9.0,-14,-13,1,7,-3.0,2.0,-7.0,6.0,-20,-0.05897435897435899,-0.0467479674796748,-0.3939393939393939,-0.07934855358072435,Hard,First Round,2017-01-16,2017,1,16,First Round,170.0,117.0,"(150.0, 175.0]","(100.0, 125.0]",0
James Duckworth,Paolo Lorenzi,64.0,-2,-4,-2.0,2.0,-8,-10,5,11,-2.0,2.0,-4.0,-1.0,-7,-0.0013910624239262814,-0.007042253521126751,-0.3492063492063492,-0.025821596244131495,Hard,First Round,2017-01-16,2017,1,16,First Round,107.0,43.0,"(100.0, 125.0]","(25.0, 50.0]",0
Jan-Lennard Struff,Dominic Thiem,50.0,-2,-5,1.0,1.0,7,12,-4,-4,-3.0,-9.0,-5.0,-8.0,-2,-0.04141238012205761,-0.034632034632034625,-0.06315789473684208,-0.014069264069264065,Hard,First Round,2017-01-16,2017,1,16,First Round,58.0,8.0,"(50.0, 75.0]","(0.0, 25.0]",0
Rogerio Dutra Silva,Jared Donaldson,-1.0,1,0,4.0,-2.0,2,-1,-3,-1,0.0,1.0,1.0,2.0,0,0.03463203463203468,-0.04647099930118803,-0.03205128205128205,0.0017482517482517168,Hard,First Round,2017-01-16,2017,1,16,First Round,100.0,101.0,"(75.0, 100.0]","(100.0, 125.0]",1
Marin Cilic,Jerzy Janowicz,-266.0,1,7,8.0,1.0,-3,-28,4,6,4.0,8.0,23.0,22.0,24,0.2087067861715749,0.01170568561872909,0.0,0.11791421362489485,Hard,First Round,2017-01-16,2017,1,16,First Round,7.0,273.0,"(0.0, 25.0]","(250.0, 275.0]",1
Jiri Vesely,Gael Monfils,47.0,-3,-11,-2.0,5.0,1,13,-15,-9,-5.0,-9.0,-18.0,-4.0,-32,-0.19837296620775968,-0.3098455598455599,-0.16666666666666669,-0.2264788732394366,Hard,First Round,2017-01-16,2017,1,16,First Round,53.0,6.0,"(50.0, 75.0]","(0.0, 25.0]",0
Joao Sousa,Jordan Thompson,-39.0,-1,-9,-19.0,4.0,-22,-24,5,10,-5.0,-2.0,-3.0,14.0,-20,-0.060725886174269106,-0.005188516084399852,-0.3426573426573427,-0.05832295558322953,Hard,First Round,2017-01-16,2017,1,16,First Round,37.0,76.0,"(25.0, 50.0]","(75.0, 100.0]",0
Jurgen Melzer,Roger Federer,283.0,-2,-7,-15.0,-0.0,-4,17,-5,-9,-4.0,-5.0,-17.0,-8.0,-26,-0.2064622124863088,-0.004826254826254872,-0.02777777777777779,-0.13076182979095602,Hard,First Round,2017-01-16,2017,1,16,First Round,300.0,17.0,"(275.0, 300.0]","(0.0, 25.0]",0
Konstantin Kravchuk,John Isner,69.0,-2,-9,-14.0,-2.0,-8,-5,-3,6,-4.0,-8.0,-12.0,-1.0,-23,-0.05080396852548752,-0.17763157894736842,-0.4,-0.10521235521235522,Hard,First Round,2017-01-16,2017,1,16,First Round,88.0,19.0,"(75.0, 100.0]","(0.0, 25.0]",0
Luca Vanni,Tomas Berdych,147.0,-1,-5,-1.0,-0.0,0,6,-5,-2,-2.0,-2.0,-9.0,-4.0,-14,-0.30000000000000004,-0.35,-0.6666666666666666,-0.31118881118881114,Hard,First Round,2017-01-16,2017,1,16,First Round,157.0,10.0,"(150.0, 175.0]","(0.0, 25.0]",0
Lucas Pouille,Alexander Bublik,-191.0,-2,-8,-10.0,-2.0,-3,5,-5,-5,-4.0,-5.0,-8.0,-0.0,-16,-0.1327272727272727,-0.07222222222222224,-0.13636363636363635,-0.08421052631578946,Hard,First Round,2017-01-16,2017,1,16,First Round,16.0,207.0,"(0.0, 25.0]","(200.0, 225.0]",0
Marcel Granollers,Dudi Sela,-29.0,-2,-11,3.0,-1.0,-16,-15,3,14,-6.0,-10.0,-12.0,1.0,-25,-0.09213250517598348,-0.07618283881315158,-0.05555555555555558,-0.11077749683944377,Hard,First Round,2017-01-16,2017,1,16,First Round,38.0,67.0,"(25.0, 50.0]","(50.0, 75.0]",0
Martin Klizan,Stan Wawrinka,30.0,-1,-2,-14.0,-4.0,-1,18,-3,-21,-1.0,-0.0,-1.0,3.0,-5,-0.1230392156862744,0.18313140726933835,-0.0625,-0.01293789808917195,Hard,First Round,2017-01-16,2017,1,16,First Round,34.0,4.0,"(25.0, 50.0]","(0.0, 25.0]",0
Gilles Simon,Michael Mmoh,-165.0,3,11,-2.0,-1.0,-3,-12,21,18,5.0,3.0,12.0,-6.0,30,0.09200603318250378,0.31993006993006995,0.55,0.18119230167422934,Hard,First Round,2017-01-16,2017,1,16,First Round,25.0,190.0,"(0.0, 25.0]","(175.0, 200.0]",1
Frances Tiafoe,Mikhail Kukushkin,10.0,2,11,4.0,1.0,7,-2,6,5,5.0,9.0,10.0,-3.0,23,0.13260073260073257,0.0707587382779199,0.22857142857142854,0.0983878615457563,Hard,First Round,2017-01-16,2017,1,16,First Round,108.0,98.0,"(100.0, 125.0]","(75.0, 100.0]",1
Mikhail Youzhny,Marcos Baghdatis,34.0,-2,-6,-3.0,1.0,3,14,-4,-1,-3.0,-8.0,-14.0,-13.0,-15,-0.30170777988614794,-0.19005847953216376,-0.3,-0.21201814058956914,Hard,First Round,2017-01-16,2017,1,16,First Round,70.0,36.0,"(50.0, 75.0]","(25.0, 50.0]",0
Jeremy Chardy,Nicolas Almagro,30.0,1,4,2.0,2.0,7,7,1,-2,2.0,0.0,3.0,-5.0,11,0.2692307692307693,0.20634920634920634,1.0,0.31666666666666665,Hard,First Round,2017-01-16,2017,1,16,First Round,72.0,42.0,"(50.0, 75.0]","(25.0, 50.0]",1
Nicolas Mahut,Ryan Harrison,-41.0,-3,-9,-7.0,2.0,-5,7,2,11,-4.0,-8.0,-21.0,-18.0,-24,-0.18622448979591832,-0.08974358974358976,-0.09523809523809523,-0.1595352016404648,Hard,First Round,2017-01-16,2017,1,16,First Round,41.0,82.0,"(25.0, 50.0]","(75.0, 100.0]",0
Philipp Kohlschreiber,Nikoloz Basilashvili,-59.0,2,2,9.0,2.0,-13,-29,7,6,1.0,0.0,17.0,23.0,11,0.09904306220095693,0.08333333333333337,0.14285714285714285,0.07254449993597128,Hard,First Round,2017-01-16,2017,1,16,First Round,33.0,92.0,"(25.0, 50.0]","(75.0, 100.0]",1
David Ferrer,Omar Jasika,-267.0,3,13,3.0,-3.0,13,3,2,-4,6.0,11.0,16.0,1.0,31,0.25388026607538805,0.1449275362318841,0.5,0.23134328358208955,Hard,First Round,2017-01-16,2017,1,16,First Round,23.0,290.0,"(0.0, 25.0]","(275.0, 300.0]",1
Diego Schwartzman,Pablo Cuevas,32.0,3,12,-1.0,-2.0,5,-2,9,-6,6.0,5.0,22.0,8.0,36,0.14610389610389607,0.3722222222222222,0.5277777777777778,0.24722222222222223,Hard,First Round,2017-01-16,2017,1,16,First Round,54.0,22.0,"(50.0, 75.0]","(0.0, 25.0]",1
Paul-Henri Mathieu,Andreas Seppi,-14.0,-2,-4,-18.0,1.0,-12,-9,0,-2,-2.0,4.0,-1.0,11.0,-13,-0.056695869837296575,0.018559218559218493,-0.22857142857142856,-0.02825939146693862,Hard,First Round,2017-01-16,2017,1,16,First Round,75.0,89.0,"(50.0, 75.0]","(75.0, 100.0]",0
Peter Polansky,Pablo Carreno Busta,101.0,-1,-7,-10.0,-3.0,-8,14,3,8,-3.0,-13.0,-27.0,-22.0,-32,-0.2688646389598328,-0.012380952380952381,0.22142857142857142,-0.16107220478145373,Hard,First Round,2017-01-16,2017,1,16,First Round,132.0,31.0,"(125.0, 150.0]","(25.0, 50.0]",0
